Feature ID	Taxon	Confidence
c781de090342f06038de5ddc963cff5f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea	0.8860636677549611
d967b92f73e874c7699c818e669f060f	d__Bacteria; p__Chloroflexi; c__Anaerolineae	0.9754952817695786
7180cf8323549c3de697043ac0f71a99	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9999963253702726
891d6a18aa4da7ef03d03c9428b52229	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus	0.905911521661805
2f568fd081e142e8b7573aef46d964cd	d__Bacteria; p__Acidobacteriota; c__Blastocatellia	0.9330797674522412
c56e274fc018d6bc86530cb0496da314	d__Bacteria; p__Firmicutes; c__Bacilli; o__Alicyclobacillales; f__Alicyclobacillaceae; g__Alicyclobacillus	0.9999997861299111
46b6b90ce0215763573108a125e94950	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.8039399242198011
8cc5a4d36fbb8f00010f21766d80a401	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus	0.9999866165277909
56885e7f3ff3301b41dfbc6034730329	d__Bacteria; p__Firmicutes; c__Desulfotomaculia; o__Desulfotomaculales; f__Desulfotomaculales; g__Pelotomaculum	0.9888670568956454
27041befba12bc89317f44264098715a	d__Bacteria; p__Firmicutes; c__Limnochordia; o__Limnochordales; f__Limnochordaceae; g__Limnochordaceae; s__uncultured_bacterium	0.931221733767725
057206529146a921e232953e1427ff2e	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7x	0.9888632319183801
54239c6454a6a3d3a48e90a79744afb7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9967939317617213
9639a3291729a3758207b47715d9205f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9991504312701125
e0fc7e9a421580cbfcfa30cfa0917791	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9990889950406958
